date_time,open,high,low,close,volume,timestamp
2025-01-03 14:18:00,235.45,235.45,233.45,233.45,450.0,2025-01-03 14:18:00
2025-01-03 14:19:00,230.0,231.55,228.6,230.95,1350.0,2025-01-03 14:19:00
2025-01-03 14:20:00,233.2,239.45,233.2,237.3,1875.0,2025-01-03 14:20:00
2025-01-03 14:21:00,237.5,238.65,237.5,238.05,1050.0,2025-01-03 14:21:00
2025-01-03 14:22:00,238.05,238.05,235.0,235.0,450.0,2025-01-03 14:22:00
2025-01-03 14:23:00,232.65,233.45,232.65,233.45,150.0,2025-01-03 14:23:00
2025-01-03 14:24:00,232.8,236.7,232.8,236.7,150.0,2025-01-03 14:24:00
2025-01-03 14:25:00,234.7,235.95,233.5,235.8,2100.0,2025-01-03 14:25:00
2025-01-03 14:26:00,234.95,235.0,233.4,234.3,1275.0,2025-01-03 14:26:00
2025-01-03 14:27:00,232.75,238.3,232.75,238.3,750.0,2025-01-03 14:27:00
2025-01-03 14:28:00,234.65,235.8,234.65,235.8,150.0,2025-01-03 14:28:00
2025-01-03 14:29:00,237.45,237.45,237.45,237.45,375.0,2025-01-03 14:29:00
2025-01-03 14:30:00,242.55,243.75,241.85,243.1,975.0,2025-01-03 14:30:00
2025-01-03 14:31:00,240.45,240.45,236.95,238.1,1050.0,2025-01-03 14:31:00
2025-01-03 14:32:00,236.55,236.55,231.0,231.15,1350.0,2025-01-03 14:32:00
2025-01-03 14:33:00,231.75,231.75,231.75,231.75,75.0,2025-01-03 14:33:00
2025-01-03 14:34:00,236.05,237.0,235.65,235.65,300.0,2025-01-03 14:34:00
2025-01-03 14:35:00,235.2,235.2,234.9,235.0,300.0,2025-01-03 14:35:00
2025-01-03 14:36:00,237.85,238.2,237.85,238.2,225.0,2025-01-03 14:36:00
2025-01-03 14:37:00,237.8,237.8,237.8,237.8,150.0,2025-01-03 14:37:00
2025-01-03 14:38:00,242.0,244.6,241.65,241.65,2250.0,2025-01-03 14:38:00
2025-01-03 14:39:00,240.5,243.6,240.5,243.25,1200.0,2025-01-03 14:39:00
2025-01-03 14:40:00,245.0,245.0,241.95,241.95,525.0,2025-01-03 14:40:00
2025-01-03 14:41:00,240.2,240.2,234.0,234.0,750.0,2025-01-03 14:41:00
2025-01-03 14:42:00,235.7,235.8,235.7,235.8,375.0,2025-01-03 14:42:00
2025-01-03 14:43:00,235.65,237.0,235.65,236.0,600.0,2025-01-03 14:43:00
2025-01-03 14:44:00,233.9,234.85,233.9,234.85,225.0,2025-01-03 14:44:00
2025-01-03 14:45:00,234.9,237.95,234.9,237.4,600.0,2025-01-03 14:45:00
2025-01-03 14:46:00,237.3,239.75,236.9,236.9,975.0,2025-01-03 14:46:00
2025-01-03 14:47:00,241.0,242.5,241.0,241.35,525.0,2025-01-03 14:47:00
2025-01-03 14:48:00,242.05,242.05,240.7,241.15,600.0,2025-01-03 14:48:00
2025-01-03 14:49:00,239.65,239.65,239.65,239.65,75.0,2025-01-03 14:49:00
2025-01-03 14:50:00,239.85,239.85,237.3,237.3,900.0,2025-01-03 14:50:00
2025-01-03 14:51:00,237.3,237.3,236.95,236.95,525.0,2025-01-03 14:51:00
2025-01-03 14:52:00,235.0,237.25,234.9,237.25,375.0,2025-01-03 14:52:00
2025-01-03 14:53:00,237.2,240.0,237.2,238.3,375.0,2025-01-03 14:53:00
2025-01-03 14:54:00,237.6,237.6,236.75,236.75,150.0,2025-01-03 14:54:00
2025-01-03 14:55:00,239.85,240.5,239.85,240.5,225.0,2025-01-03 14:55:00
2025-01-03 14:56:00,236.95,238.1,236.95,237.75,300.0,2025-01-03 14:56:00
2025-01-03 14:57:00,237.6,237.6,236.4,236.4,375.0,2025-01-03 14:57:00
2025-01-03 14:58:00,237.0,238.0,237.0,238.0,150.0,2025-01-03 14:58:00
2025-01-03 14:59:00,235.0,235.0,234.05,235.0,1275.0,2025-01-03 14:59:00
2025-01-03 15:00:00,235.2,235.2,226.75,231.2,2700.0,2025-01-03 15:00:00
2025-01-03 15:01:00,232.0,232.0,223.55,227.3,2850.0,2025-01-03 15:01:00
2025-01-03 15:02:00,228.05,233.5,227.85,233.5,2625.0,2025-01-03 15:02:00
2025-01-03 15:03:00,235.0,235.0,234.0,234.1,600.0,2025-01-03 15:03:00
2025-01-03 15:04:00,232.5,232.85,230.65,231.3,1050.0,2025-01-03 15:04:00
2025-01-03 15:05:00,228.2,229.95,228.2,228.5,750.0,2025-01-03 15:05:00
2025-01-03 15:06:00,228.1,231.1,226.15,226.15,825.0,2025-01-03 15:06:00
2025-01-03 15:07:00,225.2,227.1,224.05,227.1,4275.0,2025-01-03 15:07:00
2025-01-03 15:08:00,226.6,226.75,221.6,222.45,3450.0,2025-01-03 15:08:00
2025-01-03 15:09:00,222.6,228.05,222.6,228.05,1800.0,2025-01-03 15:09:00
2025-01-03 15:10:00,234.2,235.95,232.6,235.0,2775.0,2025-01-03 15:10:00
2025-01-03 15:11:00,235.2,237.3,235.2,235.4,1650.0,2025-01-03 15:11:00
2025-01-03 15:12:00,235.2,236.0,232.0,232.0,600.0,2025-01-03 15:12:00
2025-01-03 15:13:00,233.55,233.95,233.55,233.85,450.0,2025-01-03 15:13:00
2025-01-03 15:14:00,233.05,233.05,232.0,232.9,1275.0,2025-01-03 15:14:00
2025-01-03 15:15:00,233.5,239.2,233.5,237.0,3600.0,2025-01-03 15:15:00
2025-01-03 15:16:00,237.05,237.05,234.95,235.95,825.0,2025-01-03 15:16:00
2025-01-03 15:17:00,236.0,236.0,235.3,235.3,1500.0,2025-01-03 15:17:00
2025-01-03 15:18:00,230.25,230.25,228.3,229.1,2175.0,2025-01-03 15:18:00
2025-01-03 15:19:00,228.95,231.35,228.95,231.35,900.0,2025-01-03 15:19:00
2025-01-03 15:20:00,229.75,232.15,229.75,232.05,1050.0,2025-01-03 15:20:00
2025-01-03 15:21:00,233.8,234.05,232.65,232.65,750.0,2025-01-03 15:21:00
2025-01-03 15:22:00,230.0,230.35,230.0,230.0,600.0,2025-01-03 15:22:00
2025-01-03 15:23:00,229.75,230.05,228.75,229.45,1125.0,2025-01-03 15:23:00
2025-01-03 15:24:00,229.7,229.7,228.0,228.25,1200.0,2025-01-03 15:24:00
2025-01-03 15:25:00,229.6,229.85,228.35,228.35,1500.0,2025-01-03 15:25:00
2025-01-03 15:26:00,228.1,228.1,223.1,224.5,3150.0,2025-01-03 15:26:00
2025-01-03 15:27:00,223.85,223.95,222.0,222.05,2700.0,2025-01-03 15:27:00
2025-01-03 15:28:00,221.0,221.5,220.35,220.65,2100.0,2025-01-03 15:28:00
2025-01-03 15:29:00,221.15,224.1,220.45,224.1,825.0,2025-01-03 15:29:00
